,Unnamed: 0.3,Unnamed: 0.1,Unnamed: 0,Unnamed: 0.2,spotRate,spotAveragePoint,spotName,New_cat,New_sub_cat,spotLat,spotLng,zipcode,spotAddress,spotBuildingName,spotTel,sfiInfo,naver_rating_score,naver_rating_count,card_review_json,naver_open_hours,user_reviews,theme_keyword,menu
1958,1958,1958,1958,1958,mid,4.0,하디오 헤어살롱,7,,36.375737056543,127.31957052503,34086.0,대전광역시 유성구 은구비로 42,,042-253-9795,[1],no_rating,,,[],{},[],{}
1959,1959,1959,1959,1959,mid,4.0,해태통신(지족점),7,,36.37519220832,127.31842270201,34086.0,대전광역시 유성구 노은로 174,,042-826-0130,[1],no_rating,,,[],{},[],{}
1960,1960,1960,1960,1960,mid,4.0,후레쉬축산,7,,36.375731960086,127.32012770368,34086.0,대전광역시 유성구 은구비로 46,,,[1],,,,,,,
1961,1961,1961,1961,1961,mid,4.0,815안경원,-,,36.345368672454,127.38405190908,35262.0,대전광역시 서구 문정로48번길 30,,,[1],,,,,,,
1962,1962,1962,1962,1962,mid,4.0,Brown Waxing 101,7,,36.354220250632,127.34310130211,34187.0,대전광역시 유성구 계룡로105번길 20,,,[1],,,,,,,
1963,1963,1963,1963,1963,mid,4.0,EDIYA COFFEE 관저동점,1,,36.303818563433,127.33438312182,35362.0,대전광역시 서구 도안대로 25,,042-541-0977,[1],4.42,['87'],[],"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">22:00에 영업 종료</time><span class=""place_blind"">22시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">매일</span><div class=""H3ua4"">09:00 - 22:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
1964,1964,1964,1964,1964,mid,4.0,momslibe관저점,7,,36.303818563433,127.33438312182,35362.0,대전광역시 서구 도안대로 25,,,[1],,,,,,,
1965,1965,1965,1965,1965,mid,4.0,Gloria Jean’s Coffees 대전유성점,1,,36.354541208815,127.34430593435,34187.0,대전광역시 유성구 온천로 60,,,[1],,,,,,,
1966,1966,1966,1966,1966,mid,4.0,미정네 매운갈비볶음탕 봉명점,0,1.0,36.354882764963,127.34336268096,34187.0,대전광역시 유성구 온천로 52,,,[1],,,,,,,
1967,1967,1967,1967,1967,mid,4.0,드로잉카페,"1,3",,36.354220250632,127.34310130211,34187.0,대전광역시 유성구 계룡로105번길 20,,041-574-4100,[1],4.8,['96'],[],"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">19:00에 영업 종료</time><span class=""place_blind"">19시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">매일</span><div class=""H3ua4"">12:00 - 19:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],"{'에스프레소': '4,000원', '아메리카노': '4,000원', '아인슈페너': '6,000원', '헤이즐넛아메리카노': '4,500원'}"
1968,1968,1968,1968,1968,mid,4.0,비전스크린골프존,7,,36.354882764963,127.34336268096,34187.0,대전광역시 유성구 온천로 52,,042-823-3800,[1],4.1,['50'],[],"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">04:00에 영업 종료</time><span class=""place_blind"">4시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">매일</span><div class=""H3ua4"">10:00 - 04:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
1969,1969,1969,1969,1969,mid,4.0,사이언스짐,7,,36.354541208815,127.34430593435,34187.0,대전광역시 유성구 온천로 60,,0507-1418-2467,[1],4.66,['30'],[],"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">23:00에 영업 종료</time><span class=""place_blind"">23시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">06:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">06:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">06:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">06:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">06:00 - 23:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">10:00 - 19:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4"">10:00 - 19:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
1970,1970,1970,1970,1970,mid,4.0,스시엔샤브,0,4.0,36.355838881958,127.34305938457,34186.0,대전광역시 유성구 온천로 45,,,[1],,,,,,,
1971,1971,1971,1971,1971,mid,4.0,애터미유성오아시스센터,7,,36.354541208815,127.34430593435,34187.0,대전광역시 유성구 온천로 60,,,[1],,,,,,,
1972,1972,1972,1972,1972,mid,4.0,애터미유성오아시스센터,7,,36.354541208815,127.34430593435,34187.0,대전광역시 유성구 온천로 60,,,[1],,,,,,,
1973,1973,1973,1973,1973,mid,4.0,예담산부인과,2,,36.303818563433,127.33438312182,35362.0,대전광역시 서구 도안대로 25,,042-546-9300,[1],no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>진료 중</em><span class=""U7pYf""><time aria-hidden=""true"">20:00에 진료 종료</time><span class=""place_blind"">20시 0분에 진료 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:00 - 20:00<br/>13:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:00 - 20:00<br/>13:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:00 - 20:00<br/>13:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">09:00 - 20:00<br/>13:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:00 - 20:00<br/>13:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">09:00 - 17:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4"">09:00 - 13:00</div></span></div></div>', '<div class=""w9QyJ yN6TD""><div class=""y6tNq""><span class=""A_cdD""><div> - 휴진 1/21~1/23</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
1974,1974,1974,1974,1974,mid,4.0,예담산후조리원,2,,36.303818563433,127.33438312182,35362.0,대전광역시 서구 도안대로 25,,042-546-9302,[1],4.43,['209'],[],[],{},[],{}
1975,1975,1975,1975,1975,mid,4.0,오븐에 빠진 닭 봉명점,0,8.0,36.354541208815,127.34430593435,34187.0,대전광역시 유성구 온천로 60,,,[1],,,,,,,
1976,1976,1976,1976,1976,mid,4.0,5점5닭갈비 진잠점,0,1.0,36.346895937464,127.33915684282,34199.0,대전광역시 유성구 상대동로 44,,,[1],,,,,,,
1977,1977,1977,1977,1977,mid,4.0,자연음식 뷔페,0,1.0,36.354220250632,127.34310130211,34187.0,대전광역시 유성구 계룡로105번길 20,,,[1],,,,,,,
1978,1978,1978,1978,1978,mid,4.0,가츠애 은행동직영,0,4.0,36.328143127171,127.42921547951,34923.0,대전광역시 중구 중앙로170번길 36,,,[1],,,,,,,
1979,1979,1979,1979,1979,mid,4.0,치앙마이SPA,7,,36.354882764963,127.34336268096,34187.0,대전광역시 유성구 온천로 52,,,[1],,,,,,,
1980,1980,1980,1980,1980,mid,4.0,구봉문구,7,,36.29866996181,127.33086983228,35373.0,대전광역시 서구 관저로 80,,,[1],,,,,,,
1981,1981,1981,1981,1981,mid,4.0,코코가요주점 노래방,7,,36.354882764963,127.34336268096,34187.0,대전광역시 유성구 온천로 52,,,[1],,,,,,,
1982,1982,1982,1982,1982,mid,4.0,킥스타,7,,36.354220250632,127.34310130211,34187.0,대전광역시 유성구 계룡로105번길 20,,,[1],,,,,,,
1983,1983,1983,1983,1983,mid,4.0,파랑새 근육피부관리,7,,36.354541208815,127.34430593435,34187.0,대전광역시 유성구 온천로 60,,,[1],,,,,,,
1984,1984,1984,1984,1984,mid,4.0,파리바게뜨 유성푸르지오점,0,7.0,36.355838881958,127.34305938457,34186.0,대전광역시 유성구 온천로 45,,042-824-3178,[1],4.43,['594'],[],"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">23:00에 영업 종료</time><span class=""place_blind"">23시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">매일</span><div class=""H3ua4"">07:00 - 23:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']","{'응응1730': '먹고간다고 얘기했는데 냅킨도 안줘서 달라고함. _x000D_\n커피만 매장용컵에주고 빵은 그냥줘서 먹다가 빵_x000D_\n가루 다흘리고난리.ㅠ  매장에서 취식할경...', '해피타임마사지': '매장이청결하고 케익도 아주맛나요', 'gyumi1220': '파빠는 빵이 진짜 맛있어요 ~'}",[],"{'한입에 두번 반한 단팥크림빵': '1,800원', '에쉬레 버터로 풍미를 더한 실키롤케익': '13,000원', '찍먹양송이스프볼': '8,500원', '먹빵박스': '14,000원'}"
1985,1985,1985,1985,1985,mid,4.0,대전 갑천역,8,,36.354377705107,127.35460835107,,,,,[1],,,,,,,
1986,1986,1986,1986,1986,mid,4.0,대전장애인자립생활센터,6,,36.326783306432,127.40783838752,34856.0,대전광역시 중구 계룡로 825,,042-524-6990,[1],no_rating,,,[],{},[],{}
1987,1987,1987,1987,1987,mid,4.0,아리따움 씨쓰점,7,,36.298776438452,127.31955466927,34230.0,대전광역시 유성구 진잠로74번길 54,,042-544-5058,[1],4.39,['79'],"[{""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""7""}, {""\""\u00ed\u0092\u0088\u00ec\u00a7\u0088\u00ec\u009d\u00b4 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00ec\u008b\u009c\u00ec\u0084\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u0094\u00eb\u0081\u0094\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""1""}, {""\""\u00eb\u00b6\u0084\u00ec\u009c\u0084\u00ea\u00b8\u00b0\u00ea\u00b0\u0080 \u00ed\u008e\u00b8\u00ec\u0095\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""1""}, {""\""\u00ec\u00a2\u0085\u00eb\u00a5\u0098\u00ea\u00b0\u0080 \u00eb\u008b\u00a4\u00ec\u0096\u0091\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""1""}]",[],{},[],{}
1988,1988,1988,1988,1988,mid,4.0,엠리밋 대전은행점,7,,36.328409694227,127.42926594525,34922.0,대전광역시 중구 중앙로170번길 29,,,[1],,,,,,,
1989,1989,1989,1989,1989,mid,4.0,둔산동 구이구이쪽갈비,0,1.0,36.352639825903,127.38725602889,35240.0,대전광역시 서구 둔산중로 66,,042-342-8592,[1],4.34,['155'],[],"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">22:45에 라스트오더</time><span class=""place_blind"">22시 45분에 라스트오더</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">16:30 - 23:30<br/>22:45 라스트오더</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">16:30 - 23:30<br/>22:45 라스트오더</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">16:30 - 23:30<br/>22:45 라스트오더</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">16:30 - 23:30<br/>22:45 라스트오더</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">16:30 - 23:30<br/>22:45 라스트오더</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">16:30 - 23:30<br/>22:45 라스트오더</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],"{'쪽갈비(소금구이)(1kg)': '32,000원', '매운쪽갈비(1kg)': '33,000원', '바베큐쪽갈비(1kg)': '33,000원', '반반쪽갈비(쪽갈비+매운쪽갈비)': '33,000원'}"
1990,1990,1990,1990,1990,mid,4.0,둔산동 기운찬한의원,2,,36.352639825903,127.38725602889,35240.0,대전광역시 서구 둔산중로 66,,,[1],,,,,,,
1991,1991,1991,1991,1991,mid,4.0,둔산동 홈메이드카페 메르씨,1,,36.352639825903,127.38725602889,35240.0,대전광역시 서구 둔산중로 66,,,[1],,,,,,,
1992,1992,1992,1992,1992,mid,4.0,둔산동 피부애쉼표,7,,36.352639825903,127.38725602889,35240.0,대전광역시 서구 둔산중로 66,,,[1],,,,,,,
1993,1993,1993,1993,1993,mid,4.0,둔산동 나예꽃집,7,,36.352639825903,127.38725602889,35240.0,대전광역시 서구 둔산중로 66,,,[1],,,,,,,
1994,1994,1994,1994,1994,mid,4.0,둔산동 하나이비인후과,7,,36.351010470741,127.38726578391,35241.0,대전광역시 서구 둔산중로 50,,042-487-9300,[1],no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>진료 중</em><span class=""U7pYf""><time aria-hidden=""true"">18:20에 접수마감</time><span class=""place_blind"">18시 20분에 접수마감</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:00 - 18:30<br/>12:30 - 14:00 휴게시간<br/>18:20 접수마감</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:00 - 18:30<br/>12:30 - 14:00 휴게시간<br/>18:20 접수마감</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:00 - 18:30<br/>12:30 - 14:00 휴게시간<br/>18:20 접수마감</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">09:00 - 12:30<br/>12:20 접수마감</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:00 - 18:30<br/>12:30 - 14:00 휴게시간<br/>18:20 접수마감</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">09:00 - 13:00<br/>12:50 접수마감</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
1995,1995,1995,1995,1995,mid,4.0,둔산동 시카고치과,2,,36.351010470741,127.38726578391,35241.0,대전광역시 서구 둔산중로 50,,042-484-2828,[1],no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>진료 중</em><span class=""U7pYf""><time aria-hidden=""true"">18:30에 진료 종료</time><span class=""place_blind"">18시 30분에 진료 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:30 - 18:30<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:30 - 18:30<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:30 - 18:30<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4""><span>정기휴무 (매주 목요일)</span></div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:30 - 18:30<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">09:00 - 15:00<br/>12:00 - 13:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
1996,1996,1996,1996,1996,mid,4.0,둔산동 세이유외과,2,,36.351010470741,127.38726578391,35241.0,대전광역시 서구 둔산중로 50,,042-534-6075,[1],no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>진료 중</em><span class=""U7pYf""><time aria-hidden=""true"">18:00에 진료 종료</time><span class=""place_blind"">18시 0분에 진료 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:00 - 18:00<br/>13:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:00 - 18:00<br/>13:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:00 - 18:00<br/>13:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">09:00 - 18:00<br/>13:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:00 - 18:00<br/>13:00 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">08:00 - 13:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
1997,1997,1997,1997,1997,mid,4.0,둔산동 보다안과,2,,36.351010470741,127.38726578391,35241.0,대전광역시 서구 둔산중로 50,,042-528-0079,[1],no_rating,,,"['<div class=""w9QyJ vI8SM DzD3b""><div class=""y6tNq""><div class=""A_cdD""><em>오늘 휴무</em><span class=""U7pYf""><time aria-hidden=""true"">03/20 휴무</time><span class=""place_blind"">03/20 휴무</span></span></div></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월(3/20)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화(3/21)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수(3/22)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목(3/23)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금(3/24)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토(3/25)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일(3/26)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ yN6TD""><div class=""y6tNq""><span class=""A_cdD"">03/17-05/16  휴무</span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
